Filename,Description
20241006_145608_chardin_43d4599b-a6aa-4c29-96cd-0f9f33a3ead9,"Un garçon souffle dans une paille pour faire des bulles de savon, concentré sur l'action avec un jeune observateur en arrière-plan."
20241006_145608_chardin_47e8e3ca-4be2-4aad-969a-7bb3d712309b,"Une femme prépare un repas pour un enfant, dans un intérieur sobre et bien organisé, symbolisant la vie domestique."
20241006_145608_chardin_4a0f924f-bb8d-492d-95bf-38fe39bf9da3,"Un artiste dans son atelier, de dos, absorbé dans son travail de dessin avec des esquisses accrochées au mur."
20241006_145608_chardin_4a0f924f-bb8d-492d-95bf-38fe39bf9da3.jpg,Portrait d'une femme assise dans un intérieur avec une cage à oiseaux et un livre ouvert sur ses genoux. Le contraste entre la lumière de la fenêtre et l'ombre intérieure donne une dimension intimiste.
20241006_145608_chardin_4ab22999-086e-45d8-b871-2659c1ce5faf,"Un homme en chapeau travaillant à une table, entouré de documents et instruments d'écriture dans un cadre sobre."
20241006_145608_chardin_4ab22999-086e-45d8-b871-2659c1ce5faf.jpg,"Portrait d'un homme en habit gris, tenant un violon, avec un fond sombre qui accentue sa posture sérieuse et sa passion pour la musique."
20241006_145608_chardin_50efab5b-9660-49c3-a106-6e9b7ca55552,"Un homme âgé aux lunettes rondes, avec un turban noué autour de la tête, regardant directement le spectateur."
20241006_145608_chardin_521becd1-421a-45ae-823d-29e70e3de8d3,"Portrait d'une femme âgée, aux cheveux couverts d'un châle. Son expression est pensive, avec des tons doux et mélancoliques."
20241006_145608_chardin_521dd9c5-c90b-4226-b0b0-8fa0f35d0542,"Nature morte avec des fruits, un pichet et quelques ustensiles sur une table en bois. L'ambiance est intime et détaillée."
20241006_145608_chardin_543795ec-0d2e-4851-a4c2-927c248c12df.jpg,Un portrait d'une femme âgée portant des lunettes.
20241006_145608_chardin_565ef24f-345e-446e-8a85-2ae116a6ef5d,"Une scène d'intérieur montrant une interaction entre deux personnes, l'une en vêtements rayés. L'atmosphère est riche et sombre, avec des détails soignés."
20241006_145608_chardin_5f776265-4428-4be1-ada2-a28bb1e260a5,"Une femme élégamment habillée assise près d'une table, un livre à la main et une cage à oiseaux en arrière-plan."
20241006_145608_chardin_65519c16-0989-4acc-a35a-41de1edc787a.jpg,Deux jeunes filles discutent devant une boîte.
20241006_145608_chardin_6e0ff789-fe02-4d84-9edf-b013401e5484,"Un homme jouant du violon, regardant vers le spectateur avec une partition devant lui."
20241006_145608_chardin_71e36322-d324-4a4a-adfb-0b031681771d,"Un chien regarde une table ornée d'une composition de fruits, semblant fasciné par les objets disposés."
20241006_145608_chardin_80992d71-4176-410a-b3d9-fa37bcb60789.jpg,Une nature morte de gibier avec un oiseau et un lièvre.
20241006_145608_chardin_8667902a-85de-4e8d-aa11-0d0233d84ed5.jpg,"Une femme épluchant des légumes, assise sur une chaise."
20241006_145608_chardin_91d2b07d-4c10-4401-81cc-76a58c3c14a2,"Une fontaine en cuivre utilisée pour puiser de l'eau, posée avec des accessoires de cuisine rustiques sur un sol en pierre."
20241006_145608_chardin_9254c2a9-adc3-472a-a7b4-f882fa71b093,"Divers ustensiles de cuisine avec de la viande suspendue, un tableau détaillé de la vie domestique."
20241006_145608_chardin_979f52fa-0017-4997-b529-a9f2dac77b74,"Nature morte avec un morceau de viande, une bouteille, et un chat. Les éléments de cuisine sont disposés de manière rustique."
20241006_145608_chardin_9de7fd47-096f-40b7-87bc-3019a8f1bf23,"Une femme portant une robe en tissu épais se tient dans une cuisine, tenant un sac de provisions. Une ambiance domestique avec une autre personne visible à l'arrière-plan."
20241006_145608_chardin_9efd6234-b855-424f-bbb1-e11f364f792b,Une femme âgée s'apprête à servir de la nourriture à une jeune fille dans une scène d'intérieur chaleureuse et familiale.
20241006_145608_chardin_a02fc3c0-1e4f-4965-8a22-c82326850e2f.jpg,Une nature morte de fruits avec une tasse.
20241006_145608_chardin_b78c2055-f399-47df-862b-47399412fe96.jpg,Une jeune fille écrivant sur une table.
20241006_145608_chardin_b9086a4a-8a3b-4e5e-ad0b-bcb4b83402d4.jpg,Une nature morte avec une sculpture et divers objets d'art.
20241006_145608_chardin_c460ae27-06ad-44bb-abcb-65e9cedbe3d3.jpg,Un jeune homme écrivant sur un papier bleu.
20241006_145608_chardin_c57c5314-b608-4da4-bf25-cfff67bdce80.jpg,Un jeune homme soufflant dans une bulle en verre.
20241006_145608_chardin_c8cc8f55-a0c4-417e-92de-f87002e9d253.jpg,Un vase bleu avec des fleurs colorées.
20241006_145608_chardin_d712487c-4419-4c4e-a0d4-9e092da8e770.jpg,"Une nature morte mettant en scène divers objets, dont une carafe, un gobelet et d'autres ustensiles de cuisine sur une table."
20241006_145608_chardin_d9a6a8b6-baa2-42be-9131-be63a73d4b90.jpg,"Un paysage de montagnes et de cascades, capturant la beauté de la nature avec des tons chauds et des lumières dorées."
20241006_145608_chardin_d9a6a8b6-baa2-42be-9131-be63a73d4b90.jpg,"Une femme âgée assise sur une chaise en parlant à une jeune fille, qui se tient debout devant elle, l'air curieux."
20241006_145608_chardin_dbc6c912-d107-4a08-9d6c-7c9e1bbf7a25.jpg,"Une nature morte avec des pêches empilées sur une assiette, accompagnées d'un verre de boisson et de noix sur la table."
20241006_145608_chardin_dbc6c912-d107-4a08-9d6c-7c9e1bbf7a25.jpg,"Une scène paisible dans une chambre où des femmes s'occupent d'un enfant, enveloppées dans des draps et des textiles doux, reflétant la vie quotidienne du 18e siècle."
20241006_145608_chardin_df0202d0-8036-4d8d-b047-49acb1368d6a.jpg,"Une nature morte représentant des poires, un verre et une cuillère sur une table en bois, avec un éclairage tamisé."
20241006_145608_chardin_e4a61907-e61d-4882-ab2d-118248089ce8.jpg,"Une nature morte avec un pichet en terre cuite, des pêches, des poires et un verre, le tout disposé sur une table."
20241006_145608_chardin_f36d2c8a-ad04-458c-ac5d-28d9b73f28e3.jpg,"Une nature morte complexe contenant divers instruments, livres et objets artistiques disposés sur une table."
20241006_145608_chardin_f83eaf77-d22b-478e-a3c6-7e6cde123c7e.jpg,"Un vase en céramique avec des fleurs colorées, posé sur une table en bois, dans un cadre de nature morte."
20241006_145608_chardin_f83eaf77-d22b-478e-a3c6-7e6cde123c7e.jpg,"Une vue d'un paysage idyllique avec un grand arbre et une rivière, la lumière du soleil filtrant à travers les feuilles."
20241006_145608_chardin_f9beeb70-4204-4aea-9258-006cb14aded9.jpg,"Trois femmes en train de s'occuper d'un bébé, assises dans un intérieur, avec des objets autour d'elles."
20241006_145608_charpentier_28039a32-fd99-4c24-8199-2c84fab34992.jpg,"Un tableau dramatique de personnages en train de secourir une personne blessée, illustrant la compassion et l'urgence de la situation."
20241006_145608_charpentier_3f485245-1cea-4733-830b-8b24d50799c4.jpg,"Un homme se tenant debout, vêtu d'un costume traditionnel, tenant un document, avec un arrière-plan neutre."
20241006_145608_charpentier_3f485245-1cea-4733-830b-8b24d50799c4.jpg,"Une scène familiale intime où une femme et un homme discutent avec des enfants assis autour d'eux, créant une atmosphère chaleureuse et conviviale."
20241006_145608_charpentier_6742c778-00f9-4eae-9d94-4f9ef7ff8429.jpg,"Une femme élégante assise sur un banc dans un jardin, lisant un livre, entourée de fleurs et d'une ambiance paisible."
20241006_145608_charpentier_6742c778-00f9-4eae-9d94-4f9ef7ff8429.jpg,"Une vue pittoresque de chutes d'eau majestueuses, entourées de rochers et de verdure, avec des figures humaines ajoutant un élément de scale à la scène."
20241006_145608_châtelet_266c99ea-a383-4421-8482-ead7e60c0b71.jpg,"Une femme noble tenant un cygne, symbolisant la grâce et la beauté, avec un enfant à ses côtés."
20241006_145608_châtelet_dbcff3ad-868a-4233-83a4-4892462d52c5.jpg,"Un groupe de personnes, en habits raffinés, se rassemblant dans une pièce luxueuse pour une réunion sociale ou une célébration."
20241006_145608_chodowiecki_bab19f4d-b834-4028-a36a-cc856d93bb0d.jpg,"Un paysage dramatique mettant en avant une chute d'eau, entourée de rochers et d'une végétation luxuriante, créant un sentiment de grandeur."
20241006_145608_chodowiecki_d1f9d761-fd36-4237-9b43-556892a3b972.jpg,"Une scène tranquille au bord d'une rivière, où un homme navigue avec un bateau dans un cadre naturel serein."
20241006_145608_cignaroli_217c4ea2-8e3f-4f28-b838-986d899fc50f.jpg,"Une nature morte richement composée montrant une variété d'objets de la vie quotidienne, chacun avec sa propre texture et couleur."
20241006_145608_cignaroli_632ccae5-8623-4521-9b8e-f743c4dafc0e.jpg,"Une autre nature morte, mettant en vedette un vase de fleurs aux couleurs éclatantes, ajoutant de la vie à une scène domestique."
20241006_145608_cignaroli_b77675f1-0649-4122-b33d-b41e384c8bcf.jpg,"Un portrait d'un homme en armure, mettant en valeur le style et l'élégance des vêtements de l'époque."
20241006_145608_cignaroli_dff5ef86-b195-4437-b545-ff4cc7ea8db2.jpg,"Un tableau de plusieurs personnages se rassemblant, chacun ayant son propre rôle dans la scène, créant une ambiance vivante et dynamique."
20241006_145608_cignaroli_f4aed1ec-3b88-490a-abb8-8d03f0f2e074.jpg,"Une femme noble assise dans un jardin, entourée de roses, illustrant la grâce et la beauté des femmes de son époque."
20241006_145608_cimaroli_5f8438ba-3c7f-4580-89fb-b0124cae15e4.jpg,"Un paysage avec un grand arbre au centre, des maisons au bord d'un canal."
20241006_145608_cimaroli_5f8438ba-3c7f-4580-89fb-b0124cae15e4.jpg,"Un paysage urbain avec des ruines antiques, des colonnes majestueuses, et des figures humaines interagissant dans un cadre pittoresque."
20241006_145608_cimaroli_bb8777aa-8db8-47a6-af9b-85f2f32cf120.jpg,"Un tableau vivant d'oiseaux exotiques, chacun capturant l'œil par sa couleur vibrante, dans un environnement naturel serein."
20241006_145608_cimaroli_bb8777aa-8db8-47a6-af9b-85f2f32cf120.jpg,Une vue de canaux avec des bateaux et une tour de l'horloge.
20241006_145608_cimaroli_fa216f12-772f-45fe-a0a8-832d67243fa7.jpg,"Un portrait allégorique d'une femme, assise avec une expression douce et calme, vêtue d'une robe élégante."
20241006_145608_cimaroli_fa216f12-772f-45fe-a0a8-832d67243fa7.jpg,"Un portrait d'une jeune fille portant une coiffe traditionnelle, assise sur une chaise en bois, l'air pensif."
20241006_145608_cimaroli_fa216f12-772f-45fe-a0a8-832d67243fa7.jpg,"Une illustration d'un bâtiment gouvernemental dans un cadre pastoral, avec des arbres verdoyants et un ciel bleu clair."
20241006_145608_cimaroli_fa216f12-772f-45fe-a0a8-832d67243fa7.jpg,"Une illustration d'une magnifique mairie avec une architecture impressionnante, pleine de détails."
20241006_145608_cimaroli_fa216f12-772f-45fe-a0a8-832d67243fa7.jpg,Une scène de la vie quotidienne au bord d'un canal avec des activités animées.
20241006_145608_cimbal_6b6016a0-4026-446c-9b61-e34e3fc834c4.jpg,Une représentation dramatique de la crucifixion avec une lumière divine.
20241006_145608_cimbal_b935ba60-aa23-4205-b53b-786ea5023491.jpg,Un plafond peint avec des figures célestes et des angelots.
20241006_145608_cipper_696f74c2-b456-4739-957f-8479638bbfc9.jpg,Une scène de festin avec des personnages joyeux autour d'une table.
20241006_145608_cipper_db466568-ab73-47dd-b77d-cba33cc48f8d.jpg,"Une réunion de soldats discutant autour d'un feu, avec des enfants."
20241006_145608_cipper_f76ff3a3-84a2-4be9-97bb-69ccb9d70fc4.jpg,Un artisan et son assistante en train de créer des chaussures.
20241006_145608_clérisseau_52f8c454-d3e9-42df-adc8-4cf9cf982823.jpg,Une pièce ruinée avec un plafond effondré et des murs en ruines.
20241006_145608_clérisseau_bdf5a13b-b967-4409-aff0-2f9125429554.jpg,"Un paysage d'ruines antiques, avec des personnages au premier plan."
20241006_145608_cleveley_70707547-6602-4837-872a-679a7f7a00ae.jpg,"Une scène animée au port, où des groupes de gens se rassemblent autour de petits bateaux, tandis que des voiliers flottent paisiblement au loin."
20241006_145608_cleveley_70707547-6602-4837-872a-679a7f7a00ae.jpg,"Une scène animée sur la plage avec un groupe de personnes et plusieurs bateaux à voile amarrés, au loin une ville surplombée par des nuages."
20241006_145608_cleveley_8d64e3aa-5527-4659-938c-a4ddc64aea84.jpg,"Un grand vaisseau naviguant sur les vagues, ses voiles blanches se déployant au vent, tandis qu'un petit bateau est visible à proximité."
20241006_145608_cleveley_8d64e3aa-5527-4659-938c-a4ddc64aea84.jpg,"Un voilier majestueux naviguant sur des eaux agitées, ses voiles blanches gonflées par le vent, avec des nuages dramatiques en arrière-plan."
20241006_145608_cleveley_a933f6ce-5f9a-426f-86c3-fedfd1f12ce3.jpg,"Une vue panoramique d'un port animé, avec plusieurs navires à voiles, des drapeaux flottant au vent, et des activités commerciales en cours."
20241006_145608_cleveley_a933f6ce-5f9a-426f-86c3-fedfd1f12ce3.jpg,"Une vue portuaire dynamique, mettant en scène plusieurs navires à voiles, chacun arborant des pavillons colorés, avec un port en arrière-plan."
20241006_145608_cleveley_b556ade0-2bb9-43bb-98cd-c6046548a779.jpg,"Une scène tropicale, avec des bateaux ancrés près d'une côte verdoyante, des palmiers et des montagnes en arrière-plan."
20241006_145608_cleveley_b556ade0-2bb9-43bb-98cd-c6046548a779.jpg,Un port exotique avec des montagnes en arrière-plan et une variété de navires naviguant dans des eaux calmes.
20241006_145608_cleveley_d2905b1c-3a41-4ff0-841a-255fb61cd500.jpg,"Une flotte de navires de guerre, chacun arborant des pavillons colorés, naviguant sous un ciel orageux."
20241006_145608_cleveley_d2905b1c-3a41-4ff0-841a-255fb61cd500.jpg,"Une flotte de navires majestueux en mer, leurs voiles blanches contrastant avec le ciel bleu."
20241006_145608_cleveley_fd83e799-b83e-4ce3-ae81-af07c0f4e849.jpg,"Des voiliers majestueux s'approchant d'un port, avec des nuages dramatiques se formant à l'horizon."
20241006_145608_cleveley_fd83e799-b83e-4ce3-ae81-af07c0f4e849.jpg,"Une représentation de plusieurs navires dans un port, des pavillons flottant au vent et une ambiance de célébration."
20241006_145608_cock_77dae96f-ffdb-401f-ac27-c29ef2ea9939.jpg,"Un tableau illustrant une scène familiale, avec des personnages rassemblés autour d'une table."
20241006_145608_cock_77dae96f-ffdb-401f-ac27-c29ef2ea9939.jpg,Un peintre dans un style baroque représentant une scène de marché avec des personnages et des marchandises.
20241006_145608_collins_3ad037dc-cc83-483c-b516-770acf75c72f.jpg,"Une vue paisible de paysages naturels, incluant des arbres, des collines et des personnes profitant du paysage."
20241006_145608_colson_1c137ddb-6a62-48c9-979c-f39e3e1f2b03.jpg,"Une jeune fille assise sur une chaise, regardant pensivement vers l'avant."
20241006_145608_compe_8839c7c8-52d8-4884-be6c-7039158947e1.jpg,Une scène de marché où les gens échangent des marchandises sous un ciel ensoleillé.
20241006_145608_compe_ab59e0ec-36a2-4b85-abdd-bec8296ed795.jpg,"Un tableau d'un groupe de marins à bord d'un bateau, préparant leur navire pour une expédition."
20241006_145608_conca_0d06f07e-8b4f-4fe4-ac5a-3938ed5d6f66.jpg,Une vue d'un paysage vallonné avec des collines verdoyantes sous un ciel bleu avec quelques nuages.
20241006_145608_conca_4d0b322e-8716-475e-ba52-133b8d975c89.jpg,"Un tableau représentant une scène de vie quotidienne dans une ferme, avec des personnages en train de travailler."
20241006_145608_conca_4f75ff21-58ca-4db0-9972-70b36e76caa1.jpg,"Un groupe de personnes se rassemblant autour d'une source d'eau dans un cadre rural, entouré de nature."
20241006_145608_conca_aa2a19d9-2c38-4d26-9067-b5c1e8bc261c.jpg,"Un tableau représentant une scène de banquet, avec des mets et des convives dans une ambiance conviviale."
20241006_145608_conca_b3f50034-13e7-4fb4-8668-6d269f93d8c2.jpg,"Une peinture représentant un paysage maritime, avec des voiliers naviguant sur des eaux calmes sous un ciel dégagé."
20241006_145608_conca_e154af15-5152-473b-87be-77323bcb7108.jpg,"Une scène représentant une figure divine, probablement un saint ou une allégorie, entourée de nuages et d'anges, avec un éclairage dramatique qui met en valeur les expressions des personnages."
20241006_145608_conca_e154af15-5152-473b-87be-77323bcb7108.jpg,"Une vue d'un port animé, avec plusieurs bateaux et des gens interagissant sur le quai."
20241006_145608_conca_f0ba1b66-a4a9-4c99-b1a3-a210ba0e64f9.jpg,"Un portrait d'un homme, probablement un personnage historique, avec une expression confiante et un arrière-plan qui souligne son statut."
20241006_145608_conca_f0ba1b66-a4a9-4c99-b1a3-a210ba0e64f9.jpg,"Un tableau de la Sainte Famille, mettant en avant la Vierge Marie, Saint Joseph et l'Enfant Jésus, illustrant tendresse et intimité dans un cadre spirituel."
20241006_145608_conti_0a79abc1-3d1f-4e06-8462-c834116aab07.jpg,"Une scène narratif avec plusieurs personnages dans une grande salle, illustrant un moment de tension dramatique, riche en détails architecturaux."
20241006_145608_conti_1f6bb05d-de10-4150-bc28-5ef16a558a2d.jpg,"Un portrait d'une femme, montrant une pose élégante et une expression pensive, avec une attention particulière aux détails des vêtements et des accessoires."
20241006_145608_conti_225e8832-ae8a-4813-bfe4-475ceb667720.jpg,"Un portrait captivant d'une figure féminine, transmettant dignité et beauté, avec un éclairage subtil qui met en valeur son visage."
20241006_145608_conti_44e49d62-311a-4e76-af70-b3de734b6a52.jpg,"Une œuvre d'art mettant en scène une interaction chaleureuse entre des membres de la Sainte Famille, avec un accent sur l'harmonie et l'affection."
20241006_145608_conti_b173c9a3-c623-4219-9245-719d102912d0.jpg,"Une scène de la vie quotidienne, pleine d'interactions humaines, illustrant des émotions variées et une riche atmosphère narrative."
20241006_145608_copley_282d34c8-8164-4652-8cd7-ba9340b93025.jpg,"Un portrait représentant un enfant, illustrant innocence et curiosité, avec des détails soignés sur les vêtements et l'expression faciale."
20241006_145608_copley_61d25daa-99e5-42a7-a499-5049dfea8fe0.jpg,"Une représentation symbolique, montrant des figures religieuses dans un moment de prière ou de méditation, avec des couleurs riches et des ombres dramatiques."
20241006_145608_copley_65336631-9dfd-45fe-b191-27cab068ecac.jpg,Portrait d'un homme tenant un objet en argent.
20241006_145608_copley_776b274a-8a28-416a-8d05-479f7c59f5d7.jpg,Portrait d'une femme avec un collier en perles.
20241006_145608_copley_884fd7f9-af06-4d17-818f-285d9d6c5706.jpg,Femme en robe élégante tenant un panier de fleurs.
20241006_145608_copley_b669990c-8e29-4e97-9b31-7f75545d3f34.jpg,Scène dramatique d'un naufrage en mer.
20241006_145608_copley_f48300bd-58ef-4fde-b037-867f1eb37f81.jpg,Portrait de famille avec enfants dans un cadre naturel.
20241006_145608_corvi_002c5958-85b3-4866-b6e1-366382a79391.jpg,Vierge à l'Enfant avec des anges.
20241006_145608_corvi_09453c3e-8f63-491b-81ea-aaafa89fc359.jpg,Portrait d'une femme dans une robe bleue avec des ornements.
20241006_145608_corvi_2ed3c312-e2c8-427f-8a4a-31bc897e358d.jpg,Vierge Marie avec l'Enfant Jésus et un saint.
20241006_145608_cosway_41ca8cbf-5ed3-4c8f-8aae-0184ee9a77ae.jpg,Portrait d'un homme avec un sourire énigmatique.
20241006_145608_cosway_e0c4e168-f7e2-4548-b1a0-a4bb3b197b66.jpg,Femme en robe blanche marchant dans un paysage naturel.
20241006_145608_cosway_e861a662-f1de-4229-b447-83485d522bce.jpg,"Portrait de femme, vêtu d'une robe élégante avec un corsage orné. Elle tient un accessoire dans ses mains et regarde le spectateur avec un léger sourire."
20241006_145608_cotes_2d3171ec-68cb-4ee2-b264-a439b536f980.jpg,"Portrait d'une femme assise, entourée d'un paysage naturel. Elle porte une robe ornée et tient un panier de fleurs."
20241006_145608_cotes_46c83a27-ab75-476d-8606-42366618b883.jpg,"Portrait d'un homme, pensif, se tenant avec une main sur le menton et tenant une pomme d'argent dans l'autre main. Il est habillé simplement mais élégamment."
20241006_145608_cotes_980e2efb-0630-4d2b-b499-a3502d9a8dbc.jpg,"Scène dramatique d'une bataille en mer, montrant des personnages dans un bateau en train de secourir un homme qui se noie, avec des requins à proximité."
20241006_145608_cotes_b9eee521-6c8e-443f-96df-2c90150e6f3b.jpg,"Portrait d'une famille, comprenant des adultes et des enfants, se tenant ensemble dans un cadre pastoral, montrant un sentiment d'unité et de bonheur familial."
20241006_145608_cotes_c09be5f1-cb25-49cb-94f2-c58c361fe94f.jpg,"Scène religieuse montrant plusieurs figures en prière, incluant des saints et des anges, avec un éclairage dramatique mettant en avant la Vierge Marie tenant l'enfant Jésus."
20241006_145608_cotes_ddc5988d-bd3d-46bd-907b-2304bae70d3e.jpg,"Une autre scène d'une prière ou d'un acte dévotionnel, avec des personnages concentrés sur un moment sacré, ajoutant une atmosphère de spiritualité."
20241006_145608_coypel_16aea29b-5808-48ae-8174-92b4c54cfc6b.jpg,"Scène allégorique de déesses ou de nymphes, jouant dans l'eau avec des éléments de nature autour d'eux, évoquant la beauté et la grâce."
20241006_145608_coypel_2cf8e260-4b47-40e1-9e3c-b7b8f0360284.jpg,"Une scène mythologique avec plusieurs figures féminines nues, entourées d'anges et de personnages masculins, se baignant dans un cadre naturel luxuriant."
20241006_145608_coypel_3d9c8f6b-6044-4645-9c4b-0aa501372cb2.jpg,"Un portrait d'un homme âgé, les bras croisés, vêtu d'une robe somptueuse, affichant une expression de sagesse et de réflexion."
20241006_145608_coypel_6bed8b0c-4d2b-4da6-b491-b9c4cbdc3212.jpg,"Portrait d'une femme avec un enfant, tous deux montrant une expression douce et affectueuse, entourés d'ornements décoratifs."
20241006_145608_coypel_6c62b298-bb92-4ab0-bef4-e2f99f033645.jpg,"Un tableau dramatique représentant la déesse ou une figure mythologique sur un char, entourée de dieux et de créatures mythiques en pleine action, avec une atmosphère de combat et de mouvement."
20241006_145608_coypel_78eaa9b9-1c7f-4ea3-bd82-32c259693bc9.jpg,"Une scène de réunion joyeuse entre personnages mythologiques, où des femmes et des hommes interagissent, entourés d'une ambiance magique et vibrante."
20241006_145608_coypel_a9622b1c-7af6-46b4-8bb5-7e0cbbf1568d.jpg,"Une représentation intime de deux femmes, l'une assise et l'autre debout, discutant ou partageant un moment tendre, dans un intérieur serein."
20241006_145608_coypel_b399c4d3-31c2-4639-bf7b-d8e4f7896b1c.jpg,"Un portrait d'un homme âgé avec une barbe, vêtu d'une robe colorée, souriant et gesticulant comme s'il racontait une histoire, dans un cadre sombre."
20241006_145608_coypel_bfc6351b-2f8d-466e-8550-80be5e4825e4.jpg,"Un portrait d'un homme vêtu de vêtements historiques, arborant un sourire confiant et un regard captivant, dans un cadre naturel apaisant."
20241006_145608_coypel_d09b83a5-2e0a-4130-b802-bcf47f89255e.jpg,"Une scène sereine avec des figures féminines semi-nues, se baignant au bord de l'eau, entourées de personnages mythologiques, dans une lumière douce et dorée."
20241006_145608_coypel_d44dbf48-71ba-4903-b5d5-9e1884a55e2d.jpg,"Deux enfants jouant ensemble, l'un montrant sa main à l'autre, dans un cadre chaleureux, illustrant l'innocence et l'amitié."
20241006_145608_coypel_f21fa0af-0761-4a44-b707-1f104c3fa16e.jpg,"Une scène allégorique avec plusieurs figures mythologiques, représentant des nymphes et des dieux, sous un ciel ensoleillé. Les personnages sont dénudés, illustrant la beauté et la grâce."
20241006_145608_coypel_f83f5a52-c5a2-41b5-8cc6-0c99962bb0e6.jpg,"Un tableau illustrant une déesse mythologique sur une barque, entourée de créatures marines et de nymphes, dans une atmosphère festive et colorée."
20241006_145608_cozens_68b0f355-9450-465d-9865-77d62556ca24.jpg,"Un paysage mystérieux et dramatique, montrant des montagnes sombres avec des forêts, baignant dans la lumière douce du matin ou du soir, créant une atmosphère de tranquillité."
20241006_145608_crespi_0485202d-6d1d-4419-bc0c-f410b358279b.jpg,"Des divinités mythologiques au milieu des nuages, illustrant une scène dynamique avec des figures masculines et féminines interagissant."
20241006_145608_crespi_0485202d-6d1d-4419-bc0c-f410b358279b.jpg,"Une femme habillée élégamment, assise et jouant d'un instrument, tandis qu'un jeune garçon et un chien l'observent."
20241006_145608_crespi_1568f10d-bdad-49ac-ae9e-9e9f21f16717.jpg,"Une femme de dos, vêtue d'une robe simple, lavant des plats dans une cuisine rustique avec une atmosphère intime."
20241006_145608_crespi_1fc0ac06-c806-4a62-aa45-959201e53536.jpg,"Une scène religieuse avec une figure centrale portant des vêtements ornés, entourée d'anges et de figures allégoriques. Le tableau est riche en détails et en émotions."
20241006_145608_crespi_3384f79f-9dc4-458b-9e61-c4fcbcb3c793.jpg,"Un groupe de personnes dans une salle, discutant et riant, avec une attention particulière portée à une femme au centre de la scène."
20241006_145608_crespi_34b4cec5-ae13-4046-b6b9-ef4337c8f634.jpg,"Une représentation intime d'un groupe de personnes, possiblement en train de converser ou de partager un moment, capturant l'interaction humaine et les émotions."
20241006_145608_crespi_42ae8d17-c48e-4c13-bfd4-a209aef8b96b.jpg,"Une illustration dramatique de figures religieuses ou mythologiques, entourées d'une atmosphère sombre et profonde, soulignant le côté émotionnel et spirituel de la scène."
20241006_145608_crespi_45bf0fa0-2509-4a69-adec-c8e6052a5e63.jpg,"Une scène artistique illustrant un moment poignant, peut-être d'enseignement ou de prière, mettant en avant les expressions des personnages et l'ambiance générale."
20241006_145608_crespi_4e89b353-9793-43ac-b0db-9262c6b060f2.jpg,"Une représentation d'une scène de la mythologie ou de la religion, avec des figures humaines interagissant dans un cadre naturel, ajoutant une touche de réalisme et d'émotion."
20241006_145608_crespi_4fb511ae-1fb5-4d6b-9ab9-40ce2359c0ff.jpg,"Un tableau captivant montrant des personnages dans une action dramatique, représentant une lutte ou une scène intense, avec des couleurs sombres et des ombres prononcées."
20241006_145608_crespi_6353c180-2a2f-47b4-8767-3a0d12f61ae3.jpg,"Un prêtre donnant une bénédiction à un groupe de personnes, montrant des expressions de dévotion et d'espoir."
20241006_145608_crespi_72995d04-8977-43ce-a606-f621a792fd20.jpg,"Un portrait d'une femme élégante, tenant une fleur dans ses mains, avec une tenue richement ornée."
20241006_145608_crespi_72995d04-8977-43ce-a606-f621a792fd20.jpg,"Une scène de marché animé avec des personnages variés, engageant des activités diverses, allant du commerce à des conversations animées."
20241006_145608_crespi_8b2177d2-0fde-467e-b975-78cc6a608012.jpg,"Une scène calme avec des figures reposantes, probablement un moment de paix ou de réflexion, dépeinte dans un cadre intérieur ou extérieur serein."
20241006_145608_crespi_999d56e0-9b11-4c84-8737-82045ada4446.jpg,"La scène de la mort du Christ, entouré de sa mère et de quelques apôtres, tous montrant une grande tristesse et compassion."
20241006_145608_crespi_99ed360d-3109-4ee7-9d07-74ae29fe3abc.jpg,"Une femme assise jouant de la musique sur un luth, vêtue d'une robe élégante, avec des détails délicats et une expression concentrée."
20241006_145608_crespi_a41288b9-78c7-432b-9202-9793630af015.jpg,"Une mère veillant sur son enfant dans une chambre à coucher, avec une ambiance de tendresse et de calme."
20241006_145608_crespi_acf452ca-1e3e-488f-bebb-81501fcb926a.jpg,"Une scène représentant un homme âgé, écoutant attentivement un prêtre, soulignant l'importance de la spiritualité dans la vie quotidienne."
20241006_145608_crespi_b8f12b0a-e26e-4f33-a784-b96d098336fa.jpg,"Un groupe de personnages, certains en train de s'instruire ou de discuter, créant une atmosphère de curiosité et d'interaction."
20241006_145608_crespi_cd3963b8-698c-4e0e-b06f-45cf7c063129,Une scène céleste où des anges flottent parmi des nuages dans un espace divin et lumineux.
20241006_145608_crespi_cd3963b8-698c-4e0e-b06f-45cf7c063129.jpg,"Deux personnages en armure se font face dans une scène de confrontation dramatique, l'un tenant une lance tandis que l'autre lève un bras pour se protéger. Les couleurs vives des vêtements et la posture énergique des personnages suggèrent une scène de conflit intense."
20241006_145608_crespi_cd3963b8-698c-4e0e-b06f-45cf7c063129.jpg,"Peinture représentant Moïse pointant vers un serpent sur un bâton, entouré de plusieurs personnages en détresse, avec des anges dans le ciel. La scène est dramatique et semble symboliser un événement biblique marquant."
20241006_145608_crespi_cd3963b8-698c-4e0e-b06f-45cf7c063129.jpg,"Portrait d'un homme âgé vêtu de manière simple, tenant un objet ressemblant à une clé dans sa main droite. Il regarde vers le haut, avec une expression contemplative et inspirée. Le fond sombre accentue son visage et sa posture."
